time,date,Machine,SampleID,Remove,A,Ci,VPDleaf,Tair,Tleaf,TBlk,CO2r,CO2s,H2Or,H2Os,RHs,flow,Qin,Patm
22:19:31,20200219,Bernie,BNL17661,NO,4.4,663,1.4,29.81,30.88,29.81,799.89,791.1,29.54,31.08,73.1,350.4,1800,99.07
22:21:10,20200219,Bernie,BNL17661,NO,4.87,846,1.41,29.81,30.88,29.81,1000.44,990.52,29.51,31.05,73,350.4,1800,99.07
22:22:47,20200219,Bernie,BNL17661,NO,5.88,1210,1.41,29.81,30.88,29.81,1400.28,1388.01,29.47,31,72.9,350.4,1800,99.07
22:24:37,20200219,Bernie,BNL17661,NO,6.19,1590,1.41,29.81,30.88,29.81,1800.13,1786.75,29.47,30.98,72.8,350.4,1800,99.07
16:00:46,20200219,Lindsey,BNL17662,NO,-0.21,54.96,1.2,30.85,31.02,30.49,50.02,50.31,32.17,33.37,74.2,350.02,1500,99.24
15:59:03,20200219,Lindsey,BNL17662,YES,-1.03,113.06,1.23,30.85,31.01,30.48,74.93,76.62,32.07,32.99,73.4,350.05,1500,99.24
15:57:50,20200219,Lindsey,BNL17662,YES,-0.96,137.98,1.22,30.8,30.98,30.48,99.89,101.44,32.22,33.05,73.7,350.05,1500,99.24
15:55:24,20200219,Lindsey,BNL17662,NO,1.12,183.89,1.19,30.86,31.02,30.48,225.02,222.85,32.35,33.41,74.2,350.01,1500,99.24
15:56:39,20200219,Lindsey,BNL17662,YES,-1.55,213.52,1.22,30.84,31,30.48,149.93,152.47,32.27,33.08,73.6,350.07,1500,99.24
15:53:47,20200219,Lindsey,BNL17662,NO,1.66,240.26,1.2,30.86,31.01,30.48,300.06,296.88,32.27,33.35,74.1,350.02,1500,99.24
15:50:42,20200219,Lindsey,BNL17662,YES,2.37,314.98,1.2,30.83,31,30.49,400.02,395.52,32.24,33.31,74.1,350.02,1500,99.24
15:52:08,20200219,Lindsey,BNL17662,NO,2.35,322.24,1.19,30.83,30.98,30.49,400.05,395.55,32.19,33.36,74.2,350.02,1500,99.24
16:02:26,20200219,Lindsey,BNL17662,YES,2.4,328.69,1.19,30.85,30.99,30.5,400.07,395.41,32.06,33.39,74.2,350.02,1500,99.24
16:18:51,20200219,Lindsey,BNL17662,YES,1.53,333.57,1.2,30.87,30.99,30.43,400.02,397.04,32.37,33.28,73.9,350.03,1500,99.24
16:03:48,20200219,Lindsey,BNL17662,YES,2.21,336,1.19,30.84,30.99,30.51,400.01,395.65,32,33.38,74.3,350.01,1500,99.24
16:05:14,20200219,Lindsey,BNL17662,NO,2.21,339.78,1.19,30.87,31.01,30.53,400.08,395.67,31.94,33.44,74.2,350.02,1500,99.24
16:06:51,20200219,Lindsey,BNL17662,NO,2.76,394.68,1.2,30.88,31.02,30.55,475.05,469.64,32.01,33.39,74.1,350.02,1500,99.24
16:08:24,20200219,Lindsey,BNL17662,NO,3.11,489.95,1.19,30.86,30.99,30.55,575.08,568.88,31.91,33.4,74.2,350.02,1500,99.24
16:10:08,20200219,Lindsey,BNL17662,NO,3.36,575.75,1.2,30.88,31,30.55,675.05,668.34,31.91,33.3,73.9,350.02,1500,99.24
16:11:44,20200219,Lindsey,BNL17662,NO,3.65,691.13,1.19,30.87,30.99,30.55,800.05,792.65,31.95,33.34,74,350.02,1500,99.24
16:13:26,20200219,Lindsey,BNL17662,NO,3.8,867.96,1.2,30.86,30.99,30.53,1000.02,992.29,32.12,33.31,74,350.01,1500,99.24
16:15:12,20200219,Lindsey,BNL17662,NO,3.85,1259.33,1.19,30.84,30.99,30.51,1400,1391.68,32.11,33.31,74.1,350.02,1500,99.24
16:16:59,20200219,Lindsey,BNL17662,NO,3.95,1630.11,1.2,30.84,30.98,30.48,1800.01,1791.33,32.22,33.26,74,350.02,1500,99.23
17:44:17,20200220,Bernie,BNL17664,NO,-0.88,58.4,1.16,30.26,31.87,29.84,49.95,50.88,33.77,36.05,82.8,499.7,2001,99.29
17:42:55,20200220,Bernie,BNL17664,NO,1.03,85.6,1.18,30.24,31.88,29.84,99.91,98.46,33.81,35.93,82.6,499.8,2000,99.29
17:41:25,20200220,Bernie,BNL17664,NO,2.74,111,1.18,30.11,31.85,29.68,150.08,146.49,33.84,35.77,82.9,499.8,2000,99.29
17:39:57,20200220,Bernie,BNL17664,NO,5.98,162,1.19,29.94,31.84,29.37,250.16,242.53,33.86,35.66,83.4,499.7,2001,99.29
17:38:35,20200220,Bernie,BNL17664,NO,7.58,186,1.21,29.95,31.88,29.33,300.18,290.55,33.84,35.61,83.3,499.8,2000,99.3
17:34:21,20200220,Bernie,BNL17664,YES,10.7,233,1.24,30.02,31.94,29.32,399.95,386.38,33.66,35.41,82.5,499.7,2000,99.3
17:35:43,20200220,Bernie,BNL17664,YES,10.9,234,1.23,29.98,31.93,29.33,400.24,386.5,33.74,35.51,82.8,499.8,1999,99.3
17:37:13,20200220,Bernie,BNL17664,NO,10.9,235,1.22,29.96,31.9,29.33,399.98,386.14,33.79,35.57,83.1,499.8,2000,99.3
18:04:31,20200220,Bernie,BNL17664,YES,4.27,245,1.33,29.68,31.96,28.98,400.28,394.83,33.85,34.62,82.2,499.8,2000,99.27
17:49:12,20200220,Bernie,BNL17664,NO,13.8,261,1.15,30.57,31.91,30.3,399.99,382.41,33.58,36.24,81.7,499.8,2000,99.29
17:46:28,20200220,Bernie,BNL17664,YES,13.3,264,1.13,30.4,31.82,30.16,399.81,382.79,33.65,36.21,82.5,499.8,2001,99.29
17:47:50,20200220,Bernie,BNL17664,YES,13.8,264,1.13,30.48,31.84,30.19,399.95,382.3,33.59,36.28,82.3,499.8,2000,99.29
17:51:11,20200220,Bernie,BNL17664,NO,16.3,305,1.18,30.61,31.99,30.3,474.99,454.15,33.57,36.19,81.5,499.8,2000,99.28
17:52:57,20200220,Bernie,BNL17664,NO,19.1,363,1.2,30.6,32.01,30.3,574.71,550.32,33.52,36.01,81.1,499.8,2000,99.29
17:54:52,20200220,Bernie,BNL17664,NO,20.4,412,1.26,30.62,32.13,30.3,674.99,648.98,33.53,35.74,80.4,499.7,1999,99.29
17:56:26,20200220,Bernie,BNL17664,NO,21.4,461,1.32,30.46,32.22,29.79,799.89,772.78,33.59,35.42,80.4,499.7,1999,99.27
17:58:45,20200220,Bernie,BNL17664,NO,21.9,534,1.32,29.86,32.11,28.97,999.8,972.18,33.75,35.08,82.4,499.8,2000,99.27
18:01:07,20200220,Bernie,BNL17664,NO,24.9,710,1.31,29.73,31.96,28.98,1399.74,1368.48,33.79,34.79,82.4,499.8,2000,99.27
18:02:53,20200220,Bernie,BNL17664,NO,27.3,914,1.31,29.69,31.9,28.98,1800.38,1766.02,33.8,34.64,82.2,499.7,2000,99.27
12:28:20,20200220,Mariano,BNL17686,NO,-0.34,65.5,1.11,28.94,30.88,28.26,49.98,50.46,33.42,33.99,84,400.3,1799,99.06
12:26:56,20200220,Mariano,BNL17686,NO,0.24,85.7,1.12,28.95,30.92,28.26,99.9,99.49,33.46,34,84,400.3,1800,99.06
12:25:34,20200220,Mariano,BNL17686,NO,0.92,95.8,1.13,28.96,30.95,28.26,149.83,148.37,33.47,33.98,83.9,400.3,1801,99.06
12:19:59,20200220,Mariano,BNL17686,YES,3.9,107,1.18,29.06,31.12,28.23,400.04,394.03,33.58,33.98,83.4,400.4,1801,99.06
12:24:02,20200220,Mariano,BNL17686,NO,1.97,137,1.14,28.99,31.01,28.26,250.03,246.95,33.5,34.01,83.8,400.4,1799,99.06
12:22:41,20200220,Mariano,BNL17686,NO,2.57,150,1.14,28.99,31,28.26,300,295.99,33.51,34.01,83.8,400.3,1801,99.06
12:21:20,20200220,Mariano,BNL17686,NO,3.88,161,1.15,29,31.04,28.26,400.07,394.06,33.5,33.98,83.7,400.3,1800,99.06
12:18:35,20200220,Mariano,BNL17686,YES,3.94,184,1.19,29.43,31.3,28.72,399.95,393.82,33.71,34.27,82.3,400.4,1800,99.07
12:30:22,20200220,Mariano,BNL17686,YES,4.6,216,1.1,29.01,30.86,28.42,400.25,393.06,33.37,34.09,83.9,400.3,1800,99.06
12:31:44,20200220,Mariano,BNL17686,YES,4.59,217,1.11,29.03,30.9,28.41,399.86,392.68,33.33,34.06,83.7,400.3,1800,99.05
12:33:14,20200220,Mariano,BNL17686,NO,4.64,218,1.11,29.03,30.89,28.41,399.85,392.59,33.3,34.04,83.7,400.3,1799,99.05
12:34:58,20200220,Mariano,BNL17686,NO,5.5,248,1.12,29.03,30.89,28.41,474.81,466.22,33.26,33.96,83.5,400.4,1799,99.05
12:36:51,20200220,Mariano,BNL17686,NO,6.54,298,1.13,29.03,30.88,28.41,574.78,564.57,33.17,33.86,83.3,400.3,1799,99.05
12:38:48,20200220,Mariano,BNL17686,NO,7.2,371,1.13,29.11,30.88,28.58,675.03,663.77,33.11,33.81,82.8,400.3,1800,99.05
12:40:20,20200220,Mariano,BNL17686,NO,8.13,446,1.15,29.13,30.93,28.57,800.01,787.27,33.05,33.74,82.5,400.4,1800,99.05
12:42:02,20200220,Mariano,BNL17686,NO,9.45,548,1.18,29.17,31.01,28.57,999.87,985.05,33.02,33.66,82.1,400.3,1799,99.05
12:47:34,20200220,Mariano,BNL17686,YES,-3.2,614,1.22,29.17,31.05,28.57,399.35,403.96,32.91,33.34,81.3,400.3,1800,99.04
12:44:11,20200220,Mariano,BNL17686,NO,11.6,771,1.21,29.19,31.07,28.57,1399.8,1381.55,32.98,33.56,81.7,400.3,1799,99.04
12:46:22,20200220,Mariano,BNL17686,NO,12.7,1030,1.22,29.2,31.08,28.57,1799.82,1779.82,32.91,33.44,81.4,400.3,1799,99.04
16:59:59,20200221,Derek,BNL17703,NO,-0.82,55.2,0.85,27.87,30.05,27.14,50.07,50.91,31.76,34.39,90.9,499.7,2001,99.54
16:58:37,20200221,Derek,BNL17703,NO,1.44,87.6,0.86,27.87,30.05,27.14,100.02,98.02,31.71,34.3,90.7,499.8,2001,99.54
16:57:08,20200221,Derek,BNL17703,NO,3.27,123,0.86,27.86,30.04,27.14,150.18,145.87,31.66,34.22,90.5,499.7,1999,99.54
16:55:46,20200221,Derek,BNL17703,NO,7.09,191,0.86,27.84,29.97,27.14,250.06,240.92,31.62,34.1,90.3,499.7,2000,99.55
16:54:24,20200221,Derek,BNL17703,NO,9.01,223,0.87,27.85,29.99,27.14,300.03,288.5,31.62,34.03,90.1,499.7,2000,99.55
15:37:28,20200221,Derek,BNL17703,YES,6.28,267,1.16,27.69,29.9,27.25,400.84,392.83,29.68,30.87,82.5,499.8,2000,99.6
17:21:25,20200221,Derek,BNL17703,YES,8.55,280,0.94,27.49,30.13,26.63,399.94,389.07,32.17,33.66,91,499.7,2001,99.52
16:53:02,20200221,Derek,BNL17703,NO,12.2,295,0.88,27.89,30.05,27.13,400.11,384.49,31.6,34.03,89.8,499.8,2000,99.55
16:51:30,20200221,Derek,BNL17703,YES,11.2,307,0.89,28.04,30.12,27.15,400.18,385.71,31.58,34.17,89.4,499.7,1999,99.56
17:01:57,20200221,Derek,BNL17703,YES,12.2,307,0.83,27.86,29.99,27.14,400.41,384.77,31.82,34.47,91.1,499.8,1999,99.54
17:03:22,20200221,Derek,BNL17703,YES,12.1,308,0.82,27.86,29.98,27.14,400.29,384.69,31.87,34.52,91.3,499.8,2001,99.54
17:04:48,20200221,Derek,BNL17703,NO,12.1,310,0.82,27.88,30.01,27.14,400.02,384.4,31.93,34.62,91.5,499.7,2001,99.53
16:49:51,20200221,Derek,BNL17703,YES,11.4,318,0.88,28.9,30.26,28.4,400.05,385.09,31.56,34.63,86.2,499.8,2000,99.56
17:06:21,20200221,Derek,BNL17703,NO,14.7,363,0.83,27.9,30.07,27.14,474.75,455.9,32.01,34.66,91.4,499.8,1999,99.53
17:08:43,20200221,Derek,BNL17703,YES,15.4,456,0.83,27.86,30.14,26.98,575.08,555.04,32.15,34.81,92.1,499.7,1999,99.53
17:11:06,20200221,Derek,BNL17703,YES,16.2,525,0.86,27.63,30.1,26.62,675.13,654.24,32.27,34.46,92.4,499.7,2000,99.54
17:12:57,20200221,Derek,BNL17703,NO,20.2,578,0.88,27.55,30.04,26.63,800.25,774.52,32.3,34.12,91.9,499.7,2001,99.53
17:15:03,20200221,Derek,BNL17703,NO,22,744,0.88,27.51,29.99,26.63,999.9,971.79,32.27,33.98,91.7,499.8,2000,99.53
17:17:25,20200221,Derek,BNL17703,NO,24.4,1090,0.89,27.45,29.94,26.63,1399.71,1368.22,32.18,33.76,91.4,499.7,2001,99.53
17:19:48,20200221,Derek,BNL17703,NO,27.3,1430,0.91,27.47,30.01,26.63,1799.94,1764.36,32.12,33.66,91.1,499.7,1999,99.52
19:40:55,20200221,Derek,BNL17707,NO,-1.1,55.4,1.09,30.76,31.93,30.45,49.91,51,32.6,36.87,82.3,500.6,2001,99.37
19:39:20,20200221,Derek,BNL17707,NO,1.6,88.1,1.1,30.78,31.95,30.45,100.03,97.67,32.62,36.87,82.3,500.6,1999,99.37
19:37:58,20200221,Derek,BNL17707,NO,4.65,118,1.1,30.77,31.93,30.45,149.91,143.7,32.59,36.82,82.2,500.6,2001,99.38
19:36:36,20200221,Derek,BNL17707,NO,10.2,182,1.11,30.8,31.98,30.45,250.06,236.8,32.59,36.83,82.1,500.6,2000,99.37
19:35:14,20200221,Derek,BNL17707,NO,13,213,1.12,30.82,32.01,30.45,299.83,283.02,32.56,36.81,81.9,500.6,2000,99.37
19:09:52,20200221,Derek,BNL17707,YES,18.3,270,1.16,30.95,32.09,30.61,399.88,376.35,32.56,36.62,80.9,500.6,2000,99.4
19:32:30,20200221,Derek,BNL17707,YES,18.4,277,1.15,30.9,32.11,30.45,400.14,376.42,32.47,36.78,81.5,500.6,2000,99.38
19:31:08,20200221,Derek,BNL17707,YES,18.1,278,1.18,31.21,32.22,30.67,399.81,376.41,32.42,36.82,80.1,500.6,2000,99.38
19:33:52,20200221,Derek,BNL17707,NO,18.3,278,1.13,30.85,32.06,30.45,399.86,376.23,32.51,36.8,81.8,500.6,2000,99.37
19:45:34,20200221,Derek,BNL17707,NO,18.1,282,1.1,31.17,31.91,31.15,399.98,376.63,32.45,36.75,80.2,500.6,2000,99.36
19:44:12,20200221,Derek,BNL17707,YES,17.9,285,1.08,31.12,31.87,31.16,400.11,376.96,32.51,36.8,80.5,500.6,2001,99.36
19:42:50,20200221,Derek,BNL17707,YES,17.6,286,1.07,30.82,31.81,30.72,400.25,377.45,32.55,36.77,81.8,500.6,2001,99.36
20:00:26,20200221,Derek,BNL17707,YES,15.2,288,1.24,31.51,32.04,31.62,399.89,379.98,31.39,35.66,76.3,500.6,2000,99.34
19:47:08,20200221,Derek,BNL17707,NO,21.7,334,1.1,31.17,31.89,31.15,474.83,446.81,32.36,36.66,80,500.6,2001,99.36
19:48:46,20200221,Derek,BNL17707,NO,25.6,407,1.1,31.17,31.85,31.15,574.23,541.2,32.27,36.55,79.7,500.6,2001,99.36
19:50:35,20200221,Derek,BNL17707,NO,29,483,1.12,31.35,31.88,31.47,674.74,637.12,32.13,36.45,78.7,500.6,2000,99.36
19:52:15,20200221,Derek,BNL17707,NO,32.1,583,1.14,31.38,31.91,31.46,799.53,757.64,32.02,36.34,78.3,500.6,2000,99.35
19:54:04,20200221,Derek,BNL17707,NO,34.7,761,1.15,31.37,31.89,31.46,1000.44,954.61,31.85,36.17,78,500.5,2000,99.36
19:56:26,20200221,Derek,BNL17707,NO,36.6,1130,1.17,31.45,31.87,31.62,1400.14,1350.27,31.61,35.9,77.1,500.6,2000,99.35
19:58:48,20200221,Derek,BNL17707,NO,34.9,1530,1.21,31.47,31.9,31.62,1801.26,1751.72,31.42,35.65,76.4,500.7,2001,99.34
7:51:23,20200225,Mariano,BNL17712,NO,-0.22,51.5,0.96,28.61,29.95,28.14,49.97,50.14,31.13,33.03,83.5,500.6,1501,99.43
7:49:59,20200225,Mariano,BNL17712,NO,1.85,78.3,0.96,28.59,29.91,28.14,100,97.59,31.12,33.02,83.6,500.6,1501,99.43
7:48:37,20200225,Mariano,BNL17712,NO,3.88,106,0.94,28.54,29.86,28.17,150.24,145.3,31.09,33,83.8,500.6,1501,99.43
7:47:15,20200225,Mariano,BNL17712,NO,7.55,160,0.95,28.35,29.83,27.79,249.82,240.34,31.13,32.91,84.5,500.6,1500,99.44
7:45:44,20200225,Mariano,BNL17712,NO,9.41,181,0.97,28.29,29.89,27.63,299.94,288.15,31.18,32.88,84.7,500.6,1500,99.44
7:43:00,20200225,Mariano,BNL17712,YES,12.5,234,1.01,28.42,30.1,27.59,399.82,384.17,31.23,32.91,84.2,500.6,1500,99.44
7:44:22,20200225,Mariano,BNL17712,NO,12.7,237,0.99,28.35,29.99,27.63,400.04,384.18,31.22,32.91,84.5,500.6,1500,99.44
7:41:38,20200225,Mariano,BNL17712,YES,12.1,247,1.04,28.78,30.29,28.04,400.09,384.81,31.26,33.09,82.9,500.6,1500,99.44
7:56:05,20200225,Mariano,BNL17712,NO,12.5,260,0.97,28.65,30.01,28.14,399.83,384.05,31.18,33.14,83.6,500.6,1500,99.42
7:54:43,20200225,Mariano,BNL17712,YES,12.1,264,0.96,28.63,29.96,28.14,399.94,384.66,31.14,33.08,83.6,500.6,1500,99.43
7:53:21,20200225,Mariano,BNL17712,YES,11.7,267,0.96,28.63,29.96,28.14,400.11,385.32,31.15,33.06,83.5,500.6,1500,99.43
7:32:01,20200225,Mariano,BNL17712,YES,11.6,270,1,28.69,30.1,28.23,399.86,385.19,31,33.02,83.2,500.6,1501,99.44
8:09:51,20200225,Mariano,BNL17712,YES,10.9,278,0.97,28.58,30.05,27.98,399.76,385.96,31.27,33.24,84.2,500.6,1500,99.41
7:57:43,20200225,Mariano,BNL17712,NO,15,309,0.97,28.66,30.02,28.14,475.13,456.17,31.18,33.16,83.6,500.6,1500,99.42
7:59:16,20200225,Mariano,BNL17712,NO,17.9,377,0.97,28.67,30.03,28.14,574.92,552.3,31.2,33.19,83.6,500.6,1500,99.42
8:00:44,20200225,Mariano,BNL17712,NO,20.3,451,0.97,28.67,30.03,28.14,675.04,649.36,31.22,33.21,83.7,500.6,1500,99.41
8:02:06,20200225,Mariano,BNL17712,NO,22.5,552,0.97,28.67,30.03,28.14,800.18,771.58,31.24,33.23,83.7,500.6,1499,99.41
8:03:55,20200225,Mariano,BNL17712,NO,24.3,732,0.97,28.71,30.09,28.14,1000.15,969,31.28,33.31,83.8,500.6,1499,99.41
8:05:52,20200225,Mariano,BNL17712,NO,26.2,1110,0.98,28.73,30.14,28.14,1400.05,1365.71,31.31,33.36,83.8,500.7,1500,99.41
8:08:11,20200225,Mariano,BNL17712,NO,27.3,1480,0.97,28.59,30.04,27.99,1799.76,1763.43,31.26,33.22,84.1,500.6,1501,99.41
12:47:50,20200225,Lindsey,BNL17714,NO,-1.4,70.21,1.37,30.85,31.01,33.01,50.02,51.33,29.98,31.5,70.3,600.02,1800,99.59
12:46:50,20200225,Lindsey,BNL17714,NO,-0.63,83.15,1.38,30.87,31.02,32.95,74.98,75.5,29.98,31.45,70.1,600.02,1800,99.58
12:45:49,20200225,Lindsey,BNL17714,NO,0.03,97.13,1.37,30.88,31.01,32.88,99.99,99.82,30.14,31.5,70.1,600.02,1800,99.59
12:44:49,20200225,Lindsey,BNL17714,NO,1.53,119.15,1.37,30.92,31.02,32.83,149.97,148.24,30.2,31.51,70,600.02,1800,99.59
12:43:48,20200225,Lindsey,BNL17714,NO,3.73,151.28,1.37,30.88,30.99,32.8,224.96,220.94,30.23,31.48,70.1,600.02,1800,99.59
12:42:48,20200225,Lindsey,BNL17714,NO,5.93,183.97,1.37,30.88,31.01,32.76,299.99,293.68,30.19,31.45,70,600.02,1800,99.59
12:41:47,20200225,Lindsey,BNL17714,NO,8.99,222.62,1.38,30.91,31.03,32.73,400.02,390.53,30.21,31.45,69.9,600.02,1800,99.59
12:40:47,20200225,Lindsey,BNL17714,YES,8.97,224.61,1.37,30.84,30.97,32.71,400.02,390.55,30.21,31.45,70.2,600.02,1800,99.59
13:00:35,20200225,Lindsey,BNL17714,YES,5.27,227.05,1.36,30.85,30.97,33.36,399.88,394.32,30.79,31.51,70.3,600.02,1800,99.57
12:48:54,20200225,Lindsey,BNL17714,YES,10.24,245.6,1.37,30.87,31.02,33.12,400.05,389.14,29.81,31.48,70.1,600.03,1800,99.58
12:49:55,20200225,Lindsey,BNL17714,YES,10.43,247.65,1.36,30.84,30.99,33.24,400.03,388.92,29.83,31.53,70.4,600.02,1800,99.58
12:50:55,20200225,Lindsey,BNL17714,NO,10.45,249,1.37,30.84,30.99,33.34,400.04,388.89,29.69,31.43,70.1,600.02,1800,99.58
12:51:56,20200225,Lindsey,BNL17714,NO,12.5,279.23,1.38,30.88,31,33.4,475.01,461.75,29.82,31.41,69.9,600.02,1800,99.58
12:53:00,20200225,Lindsey,BNL17714,NO,14.68,325.71,1.38,30.9,31.02,33.43,575.05,559.53,29.97,31.43,69.9,600.03,1800,99.57
12:54:03,20200225,Lindsey,BNL17714,NO,16.46,355.36,1.36,30.84,30.94,33.45,675.02,657.72,30.2,31.44,70.2,600.03,1800,99.57
12:55:15,20200225,Lindsey,BNL17714,NO,18.07,398.95,1.38,30.93,31.01,33.43,800.04,781.09,30.34,31.43,69.8,600.02,1800,99.57
12:56:19,20200225,Lindsey,BNL17714,NO,20.77,486.25,1.38,30.89,30.98,33.42,1000.05,978.3,30.4,31.37,69.8,600.02,1800,99.57
12:57:35,20200225,Lindsey,BNL17714,NO,24.06,757.17,1.38,30.93,31.05,33.41,1400.01,1374.67,30.56,31.47,69.9,600.02,1800,99.57
12:59:24,20200225,Lindsey,BNL17714,NO,25.7,1039.22,1.4,30.94,31.03,33.4,1799.86,1772.65,30.45,31.27,69.4,600.03,1800,99.57
17:26:57,20200225,Bernie,BNL17715,NO,-0.74,63.6,1.28,28.1,30.95,27.07,50.11,50.93,31.06,32.38,84.3,499.7,1801,99.42
17:25:35,20200225,Bernie,BNL17715,NO,0.47,88.4,1.29,28.12,30.99,27.07,100,99.3,31.02,32.35,84.2,499.7,1800,99.42
17:24:13,20200225,Bernie,BNL17715,NO,1.67,114,1.3,28.12,31,27.07,150.03,147.83,30.95,32.3,84,499.7,1800,99.42
17:22:48,20200225,Bernie,BNL17715,NO,3.82,169,1.31,28.15,31.05,27.07,249.94,245.01,30.94,32.29,83.9,499.7,1800,99.43
17:21:13,20200225,Bernie,BNL17715,NO,4.89,197,1.33,28.19,31.12,27.07,299.94,293.65,30.9,32.29,83.7,499.7,1799,99.43
17:18:22,20200225,Bernie,BNL17715,YES,7.17,244,1.38,28.4,31.23,27.09,399.9,390.73,30.77,32.14,82.3,499.8,1799,99.43
17:19:51,20200225,Bernie,BNL17715,NO,7.12,249,1.34,28.2,31.1,27.07,400.04,390.93,30.82,32.19,83.4,499.7,1799,99.43
17:12:06,20200225,Bernie,BNL17715,YES,7.52,251,1.29,28.42,30.91,27.66,400.39,390.79,30.78,32.19,82.3,499.9,1799,99.44
17:16:33,20200225,Bernie,BNL17715,YES,6.94,255,1.42,28.98,31.43,27.9,400.07,391.13,30.72,32.21,79.8,499.7,1801,99.44
17:29:06,20200225,Bernie,BNL17715,YES,6.83,257,1.28,28.11,30.96,27.07,400.02,391.29,31.09,32.41,84.4,499.8,1801,99.42
17:30:32,20200225,Bernie,BNL17715,YES,6.77,257,1.27,28.09,30.92,27.07,400.05,391.4,31.15,32.45,84.6,499.7,1801,99.42
17:31:57,20200225,Bernie,BNL17715,NO,6.65,259,1.26,28.09,30.92,27.07,400.12,391.62,31.21,32.5,84.7,499.8,1801,99.42
17:48:16,20200225,Bernie,BNL17715,YES,5.6,275,1.26,27.91,31.17,26.51,400.18,392.96,31.87,33.1,87.1,499.8,1799,99.39
17:33:37,20200225,Bernie,BNL17715,NO,8.44,296,1.25,28.09,30.91,27.07,474.95,464.2,31.29,32.57,84.9,499.8,1799,99.42
17:35:29,20200225,Bernie,BNL17715,NO,10.2,362,1.26,28.13,31,27.07,575.06,562.04,31.37,32.68,85,499.8,1799,99.41
17:37:17,20200225,Bernie,BNL17715,NO,11.6,429,1.28,28.17,31.1,27.07,674.9,660.02,31.47,32.79,85.1,499.7,1800,99.41
17:39:15,20200225,Bernie,BNL17715,NO,13.4,517,1.28,28.19,31.14,27.07,799.7,782.54,31.55,32.87,85.2,499.7,1799,99.41
17:41:25,20200225,Bernie,BNL17715,NO,15.3,669,1.27,28.09,31.09,26.91,1000.09,980.42,31.58,32.86,85.6,499.8,1800,99.41
17:43:32,20200225,Bernie,BNL17715,NO,17.5,1020,1.27,28.09,31.1,26.91,1400.33,1377.48,31.64,32.92,85.8,499.8,1799,99.41
17:45:54,20200225,Bernie,BNL17715,NO,18.6,1390,1.26,28.11,31.13,26.91,1799.63,1774.9,31.71,33.01,85.9,499.7,1800,99.4
17:51:11,20200225,Andy,BNL17716,NO,-0.55,60.3,1.28,29.31,31.04,28.87,49.97,50.56,31.42,32.66,79.2,500.2,1001,99.36
17:49:49,20200225,Andy,BNL17716,NO,0.45,88.1,1.31,29.46,31.17,28.98,100.1,99.44,31.39,32.62,78.5,500.2,1000,99.36
17:48:27,20200225,Andy,BNL17716,NO,1.53,114,1.32,29.66,31.17,29.29,150.08,148.06,31.31,32.54,77.4,500.2,1000,99.36
17:47:05,20200225,Andy,BNL17716,NO,3.35,171,1.31,29.64,31.09,29.34,250.28,245.96,31.27,32.48,77.3,500.2,999,99.36
17:45:43,20200225,Andy,BNL17716,NO,4.19,199,1.3,29.63,31.03,29.34,299.92,294.54,31.25,32.41,77.2,500.1,1000,99.37
17:12:18,20200225,Andy,BNL17716,YES,4.04,212,1.39,29.87,30.89,29.81,399.75,394.65,30.48,31.1,73.1,500.2,1000,99.41
17:42:59,20200225,Andy,BNL17716,YES,5.98,250,1.32,29.65,31.06,29.34,399.92,392.29,31.18,32.31,76.9,500.2,999,99.38
17:41:37,20200225,Andy,BNL17716,YES,5.7,251,1.36,29.97,31.22,29.3,399.78,392.49,31.16,32.28,75.4,500.2,999,99.38
17:44:21,20200225,Andy,BNL17716,NO,6.05,252,1.3,29.62,31,29.34,399.85,392.13,31.21,32.35,77.1,500.2,999,99.37
17:52:52,20200225,Andy,BNL17716,YES,6.44,259,1.24,29.28,30.93,28.87,400.09,391.87,31.56,32.78,79.7,500.2,999,99.35
17:54:14,20200225,Andy,BNL17716,YES,6.15,270,1.2,29.3,30.83,29.05,400.03,392.15,31.62,32.85,79.8,500.2,1000,99.35
17:55:36,20200225,Andy,BNL17716,NO,6.17,271,1.2,29.55,30.87,29.34,399.91,392,31.71,32.96,78.9,500.2,1001,99.35
18:08:45,20200225,Andy,BNL17716,YES,4.54,307,1.25,29.77,31.11,29.49,400.08,394.07,31.71,33.1,78.2,500.2,999,99.33
17:57:20,20200225,Andy,BNL17716,NO,7.42,324,1.21,29.61,30.95,29.34,474.97,465.44,31.84,33.14,79.1,500.2,999,99.34
17:59:05,20200225,Andy,BNL17716,NO,8.78,398,1.2,29.61,30.97,29.34,574.92,563.63,31.9,33.21,79.2,500.2,1000,99.35
18:00:33,20200225,Andy,BNL17716,NO,9.92,478,1.2,29.61,30.95,29.34,674.97,662.16,31.9,33.23,79.3,500.2,1001,99.35
18:02:01,20200225,Andy,BNL17716,NO,10.6,590,1.19,29.59,30.9,29.34,800.14,786.37,31.82,33.16,79.2,500.2,999,99.35
18:03:40,20200225,Andy,BNL17716,NO,11.5,772,1.18,29.68,30.86,29.49,1000.33,985.15,31.79,33.14,78.7,500.2,999,99.35
18:05:26,20200225,Andy,BNL17716,NO,12.6,1140,1.21,29.74,31,29.49,1400.2,1383.08,31.85,33.23,78.7,500.2,1000,99.34
