record,time,date,SampleID,Remove,A,gsw,Ci,VPDleaf,Tair,Tleaf,CO2r,CO2s,H2Or,H2Os,RHs,flow,Qin,Patm
5,10:09:02,20230823,BNL19770,NO,2.737279981,174640.3622,141.7389425,1.259627682,29.4128418,31.95354271,175.1380157,171.4087067,32.59346008,35.1011467,85.045784,500.1374817,1799.670166,99.79485321
6,10:10:24,20230823,BNL19770,NO,0.59682037,177417.8695,115.8477833,1.256615128,29.40843773,31.97258186,125.0599365,124.0175171,32.64346313,35.18269348,85.26528168,500.1099243,1798.988403,99.79516602
7,10:11:46,20230823,BNL19770,NO,-1.696691135,177209.2196,86.37365456,1.25492005,29.41201591,31.99914551,70.0364151,71.8830719,32.73957825,35.27235794,85.46302795,500.1601563,1799.469482,99.79293823
8,10:13:08,20230823,BNL19770,NO,-2.272288187,180769.9942,72.65164099,1.251727136,29.42177773,32.02048111,50.15996552,52.74510193,32.78833008,35.36237335,85.63240051,500.1585083,1798.844971,99.79235077
9,10:15:05,20230823,BNL19770,YES,12.41884055,181404.763,296.0300472,1.245388938,29.42030716,32.00772858,434.9532471,418.9392395,32.8202858,35.38957977,85.70977783,500.1499939,1799.498291,99.79727173
10,10:16:27,20230823,BNL19770,NO,11.25257125,182801.4222,309.0643447,1.238365893,29.41976357,31.99151421,435.0941772,420.4735107,32.84284973,35.41603088,85.77655792,500.151825,1799.446777,99.79730225
11,10:17:49,20230823,BNL19770,YES,11.5495479,183324.397,306.1597879,1.234536338,29.41882896,31.98470306,434.9406433,419.9651184,32.86476135,35.43696594,85.82946777,500.1391296,1799.331177,99.79449463
12,10:19:11,20230823,BNL19770,NO,13.60572352,184447.5687,324.6612779,1.233882293,29.42237282,31.99061394,474.7947388,457.2476807,32.87425232,35.4597435,85.866539,500.1679382,1799.054199,99.79386139
13,10:20:43,20230823,BNL19770,NO,18.25424871,183764.4008,472.014362,1.237295333,29.42927742,32.01824188,674.9234619,651.2810059,32.91612244,35.49975967,85.93071747,500.1655273,1799.996094,99.79561615
14,10:22:05,20230823,BNL19770,NO,17.94206141,184113.4163,598.1647759,1.233082068,29.43017006,32.00967407,800.401001,776.8002319,32.93917084,35.51852798,85.97228241,500.165802,1799.966675,99.79626465
15,10:23:54,20230823,BNL19770,NO,18.63848319,183800.8111,785.8307512,1.241832119,29.43753815,32.06112671,1000.187744,975.2074585,32.97764969,35.57122421,86.06134033,500.1890869,1799.047241,99.79405975
16,10:25:34,20230823,BNL19770,NO,20.48192228,183314.0557,1157.48521,1.240837521,29.44062805,32.07278824,1400.415283,1372.168823,33.02860641,35.6136322,86.14677429,500.2020569,1799.26355,99.79194641
17,10:27:32,20230823,BNL19770,NO,23.01976871,181521.7122,1520.026474,1.247452115,29.45000648,32.11898041,1800.396606,1768.061157,33.09840012,35.67358017,86.24382782,500.177124,1799.515503,99.79045105
18,10:29:12,20230823,BNL19770,YES,7.842056105,176964.0279,341.7638847,1.246346295,29.37004471,32.13655853,434.8857727,424.3729553,33.22045135,35.73255157,86.78586578,500.1712646,1799.030029,99.79050446
1,13:27:25,20230823,BNL19774,YES,-0.146732163,1856.576038,533.6846156,1.441120763,32.9360466,32.64402008,418.5168457,418.6787415,35.23719788,35.26965714,69.74221802,500.2727661,1.014993787,99.54193115
2,15:16:23,20230823,BNL19774,NO,7.643876822,88547.56063,238.5350683,1.80805897,32.64278793,34.33496857,399.8194885,389.8835449,34.6849823,36.57678986,73.42288971,500.1251831,1799.845093,99.3963089
3,15:18:45,20230823,BNL19774,NO,5.447902616,68857.92887,156.5428981,1.902047288,30.69934273,34.53901672,299.9562378,292.9468079,34.69720459,36.25600052,81.26348877,500.1435547,1799.927124,99.39661407
4,15:20:19,20230823,BNL19774,NO,4.497614575,83261.29992,149.971078,1.689939841,30.04331017,33.86291504,249.9759827,244.1593475,34.67980194,36.34421921,84.57736206,500.2050171,1800.75708,99.39269257
5,15:22:41,20230823,BNL19774,NO,2.764180739,119058.549,129.1354095,1.472249391,31.39423561,33.21962357,174.9987183,171.3191986,34.60438919,36.65053177,78.94900513,500.2076721,1799.373291,99.38566589
6,15:24:03,20230823,BNL19774,NO,1.555000707,113715.7867,97.27491143,1.671910756,32.44799042,33.93400574,125.141304,122.9914932,34.51431656,36.74045181,74.55756378,500.1149292,1799.386108,99.38533783
7,15:26:25,20230823,BNL19774,NO,-0.21618116,96393.01249,71.51026236,1.791264305,30.93842316,34.2925415,69.83312225,69.94469452,34.58656311,36.62073898,80.95880127,500.3025208,1799.043701,99.38505554
8,15:27:53,20230823,BNL19774,NO,-0.56367797,100920.8214,58.24138994,1.687997267,30.3428936,33.93497467,50.00259018,50.57361221,34.57865524,36.58197403,83.67301178,500.1696472,1798.937134,99.38401794
9,15:30:15,20230823,BNL19774,YES,8.594367874,109652.413,250.4526907,1.629012642,30.66899109,33.76187515,399.8842773,388.7324219,34.56822586,36.66149521,82.301651,500.2947083,1800.090942,99.38047028
10,15:31:37,20230823,BNL19774,YES,8.527651836,107949.9126,249.6810272,1.653875169,30.97616196,33.83456421,400.1215515,389.0461121,34.53358078,36.62784195,80.79521942,500.1703186,1800.020508,99.378685
11,15:32:59,20230823,BNL19774,YES,8.451294128,104550.4325,246.7603726,1.67637643,31.03933334,33.87575531,400.0809937,389.1118469,34.46613312,36.52462387,80.27670288,500.1851501,1800.793701,99.37722778
12,15:35:21,20230823,BNL19774,NO,10.16719203,119880.9698,310.9647736,1.571208681,31.99744797,33.52283478,474.9859009,461.7358093,34.34280014,36.54250336,76.05625916,500.1944885,1799.812256,99.36990356
13,15:37:04,20230823,BNL19774,NO,12.29699263,103002.2612,348.6432344,1.769676865,31.63803864,34.1460228,575.0662231,559.0703125,34.25631332,36.39974976,77.31749725,500.1382446,1799.702759,99.36901855
14,15:38:40,20230823,BNL19774,NO,13.36758774,89272.38485,395.4969145,1.820784609,31.31096458,34.22715759,674.9744263,657.6277466,34.21099472,36.13182068,78.18619537,500.1548462,1799.361816,99.36671448
15,15:40:20,20230823,BNL19774,NO,13.71621457,73559.00308,458.5002603,1.823527462,31.11211586,34.11077499,800.2138672,782.4691162,34.16013336,35.75361252,78.24565887,500.2366638,1799.157715,99.36299896
16,15:42:27,20230823,BNL19774,NO,13.67044694,56950.68078,567.3582529,1.876003258,32.08586121,34.14694977,1000.145142,982.4534912,34.05799103,35.33441162,73.17031097,500.3917542,1799.325195,99.36373901
17,15:44:49,20230823,BNL19774,NO,16.16351864,39922.75917,691.9686699,1.849593594,29.87584877,33.93599319,1400.435181,1379.775635,34.08041382,34.96815872,82.133255,500.1534119,1799.272217,99.35810089
18,15:47:10,20230823,BNL19774,NO,15.999967,35378.25879,1005.867683,1.813105569,30.4743557,33.7484169,1800.260498,1779.647461,34.00365067,34.77568054,78.92743683,500.2700806,1799.712402,99.36196899
19,15:48:48,20230823,BNL19774,YES,2.41892873,28510.34755,249.7690364,1.872426173,30.65220261,33.91141129,400.0360718,396.8695984,34.01914215,34.66348648,77.87664032,500.1971741,1800.178711,99.36213684
1,08:46:23,20230823,BNL19771,YES,-0.00133542,3787.766965,421.3399812,2.020499585,28.90224266,31.58545494,435.2379456,435.1979675,26.44187737,26.53488541,66.11008453,500.0915833,1798.697021,99.63040161
2,10:51:37,20230823,BNL19771,YES,3.784598656,33749.92089,237.1423192,1.890156132,30.52981567,34.08427048,435.046814,428.942627,33.93509674,34.89346695,79.19195557,399.9055786,1799.713867,99.67541504
3,11:22:22,20230823,BNL19771,YES,4.494727011,51403.19577,272.6351549,2.187488642,31.1991291,32.71929932,434.950531,427.4671936,26.26828384,27.95002365,61.04690552,399.8999023,1800.873413,99.6593399
4,11:24:44,20230823,BNL19771,YES,2.687404816,44040.9658,186.0597871,2.580418224,30.49407768,34.10813141,299.9164734,295.365448,26.33886528,28.04650879,63.76887894,399.9022827,1799.246338,99.65245056
5,11:27:06,20230823,BNL19771,YES,2.108619695,42594.49431,157.1345571,2.672732854,29.10969162,34.46217346,249.9714813,246.3739319,26.48284531,28.19512558,69.41725922,399.9343567,1798.968506,99.64752197
6,11:29:28,20230823,BNL19771,YES,1.136536609,45008.60583,125.7009643,2.541759279,28.43878174,34.08316422,175.0053864,172.9941559,26.64339828,28.36171341,72.59406281,399.8850098,1800.426392,99.64442444
7,11:31:50,20230823,BNL19771,YES,-0.319445597,45654.72042,78.66472726,2.426383111,27.94161606,33.68568802,69.97471619,70.33364105,26.67495728,28.3372364,74.66168213,399.9330139,1801.201782,99.64494324
8,11:34:12,20230823,BNL19771,YES,-0.571392585,48431.90367,67.9246519,2.11809084,27.72668648,32.61468124,50.09260941,50.86949158,26.82250977,28.35800552,75.65774536,399.9146729,1799.599854,99.64244843
9,11:36:34,20230823,BNL19771,YES,5.117594649,49553.29939,247.3907579,2.063931921,27.57752609,32.46141434,435.042511,426.6919861,26.94606018,28.47609138,76.63419342,399.8882446,1800.052612,99.63746643
10,11:38:45,20230823,BNL19771,YES,5.272369249,50682.98038,244.7979353,2.262886633,27.59445381,33.30381775,435.12323,426.4588013,27.1491375,28.86598015,77.60591125,399.9014282,1799.005005,99.63658905
11,11:41:07,20230823,BNL19771,YES,5.206583156,50700.05392,246.9013075,2.237972776,27.43563461,33.22720337,434.8508301,426.2936707,27.1966362,28.89488792,78.40887451,399.9083557,1801.411377,99.63663483
12,11:42:30,20230823,BNL19771,YES,6.29149373,51244.83104,251.530584,2.167928903,27.29098701,32.97172165,474.173584,463.9395447,27.20530891,28.86732674,78.99819946,399.8812561,1800.767822,99.63362122
13,11:44:41,20230823,BNL19771,YES,8.276858016,46560.7795,355.3003438,2.103186202,27.16526604,32.66350174,674.965271,661.5478516,27.18051529,28.64735985,78.97464752,399.8993225,1800.218872,99.63157654
14,11:47:03,20230823,BNL19771,YES,9.665583836,53444.00314,469.6221173,1.979967476,28.79821968,32.23085022,800.1121216,784.3341064,27.1049633,28.6852684,71.89500427,399.9021606,1800.713379,99.62828827
15,11:48:52,20230823,BNL19771,YES,10.5162763,48669.55195,603.4405765,2.167552937,29.38064957,32.89365387,1000.28894,982.9122314,27.07239723,28.65207863,69.43068695,399.9035034,1798.861328,99.62432861
16,11:50:51,20230823,BNL19771,YES,12.78671096,43701.41591,862.6279239,2.251408648,29.29716492,33.13339615,1400.34082,1379.059814,27.01739693,28.49391174,69.3809967,399.8954163,1799.577026,99.62440491
17,11:53:13,20230823,BNL19771,YES,14.43380678,33953.91909,1031.460981,2.452356954,28.19678688,33.70975494,1800.056152,1776.106689,26.89851952,28.15361786,73.06732178,399.9078979,1800.580933,99.6233139
18,11:55:35,20230823,BNL19771,YES,2.749011502,30834.71885,274.2362229,2.086228765,27.98236084,32.32930374,435.0194397,430.4657593,26.92328644,27.89219666,73.29534149,399.8920288,1799.911499,99.61859894
1,17:19:58,20230823,BNL19772,NO,5.806205851,57864.86753,250.0149437,2.384300777,33.62235641,35.08679962,434.623291,426.9271545,31.46178436,33.11452866,62.9128685,500.0773621,1800.239136,99.39073181
2,17:22:28,20230823,BNL19772,NO,5.709352085,53857.153,242.3421445,2.282729016,31.94669151,34.69700623,435.0580444,427.5562439,31.44043541,32.9143486,68.7201767,500.0766907,1799.429199,99.39609528
3,17:24:02,20230823,BNL19772,NO,3.475587785,49836.45275,173.653765,2.155326847,31.13268852,34.21854782,299.9638977,295.400238,31.4392662,32.72790909,71.56697083,500.0708618,1799.494873,99.4003067
4,17:25:24,20230823,BNL19772,NO,2.454138344,49042.51846,158.6030165,2.075066928,30.85700417,33.92972565,250.1685486,246.9125061,31.44465446,32.66529846,72.56387329,500.0837708,1799.596191,99.40318298
5,17:26:58,20230823,BNL19772,NO,1.384475239,50714.8049,123.5907521,2.026982495,30.97730255,33.76456833,174.8607788,172.9792938,31.42566872,32.65772629,72.05036163,500.0604248,1800.166016,99.40251923
6,17:28:47,20230823,BNL19772,NO,-0.196101706,46639.51438,74.40930143,2.17099586,29.76143265,34.24325562,70.07637787,70.22338104,31.4287014,32.64488602,77.2161026,500.0683594,1800.868042,99.40122986
7,17:31:09,20230823,BNL19772,NO,-0.480913971,56512.24178,62.47048262,1.911754365,31.13716316,33.3748436,49.92161942,50.43130875,31.38030243,32.67172623,71.42941284,500.0689087,1800.846802,99.40518188
8,17:33:04,20230823,BNL19772,YES,5.871196459,57649.01959,249.9918922,2.030909059,31.6744194,33.78697968,434.9698181,427.3069153,31.28257561,32.68236923,69.30644989,500.0627136,1800.430786,99.40958405
9,17:35:26,20230823,BNL19772,YES,5.781078301,53638.29824,239.3756591,2.230350515,30.2477169,34.4526329,434.657959,427.088623,31.24913597,32.6828804,75.18429565,500.0708618,1800.863525,99.41136169
10,17:37:48,20230823,BNL19772,NO,5.797918132,60606.95151,260.2374211,1.946058416,31.13928032,33.47615814,434.8862305,427.3078003,31.2125988,32.62063599,71.31214905,500.0737,1801.241821,99.4094162
11,17:39:10,20230823,BNL19772,NO,6.884470621,61034.0947,269.6204884,2.015778434,31.72247124,33.72464371,474.8113403,465.8434143,31.18116379,32.65031433,69.04909515,500.0564575,1801.04895,99.40829468
12,17:40:40,20230823,BNL19772,NO,9.569371087,60773.73959,387.1822389,2.089933417,31.94244576,33.97833633,674.6412964,662.1213379,31.14143753,32.65875626,68.21282196,500.0807495,1800.825928,99.4105072
13,17:42:11,20230823,BNL19772,NO,10.85903049,54084.60117,436.2085248,2.226313091,30.62617874,34.39406586,799.7203369,785.5202026,31.10070801,32.54344177,73.26065826,500.0813904,1800.241699,99.41390228
14,17:43:42,20230823,BNL19772,NO,11.08720104,43743.75293,546.4392171,2.190096132,29.65285683,34.17259979,999.953125,985.477417,31.08236313,32.23417282,76.73352814,500.068512,1800.397095,99.41531372
15,17:46:04,20230823,BNL19772,NO,12.36232587,38943.04887,832.1990984,2.019599533,29.04121017,33.49498749,1399.782104,1383.59668,30.98775864,31.93407249,78.75060272,500.0631714,1801.340332,99.41514587
16,17:48:26,20230823,BNL19772,NO,13.35250055,34364.25085,1103.619809,2.093601182,30.00944328,33.67453384,1800.049561,1782.432007,30.8490448,31.71638107,73.97015381,500.0640869,1800.226074,99.4177475
17,17:49:35,20230823,BNL19772,YES,-4.768845185,31173.23803,668.4552808,2.172084942,30.31138611,33.92176437,436.2736511,441.6226196,30.84349632,31.661026,72.57257843,500.0700378,1800.338135,99.41725922
1,08:18:37,20230824,BNL19776,NO,4.419996819,50160.38248,275.1335059,1.877095386,32.61479568,31.36520004,435.0157471,429.2165527,26.19465637,27.31681824,55.20222855,499.9980164,1800.047607,99.90470886
2,08:40:33,20230824,BNL19776,NO,3.90164447,35799.07647,241.6521734,1.916671426,31.88788986,31.97662163,434.8928528,428.5873108,27.51505661,28.54234886,60.10910797,400.0099182,1799.811523,99.9250946
3,08:41:55,20230824,BNL19776,YES,1.842544658,34380.10967,202.0557689,1.958233439,31.40713882,32.15287781,299.8853455,296.813324,27.59579849,28.60449791,61.9064064,400.0010376,1799.255127,99.92569733
4,08:43:17,20230824,BNL19776,NO,1.612420427,35091.66214,166.4393598,1.952141854,31.36044121,32.16598129,250.1308594,247.450882,27.67515373,28.70122147,62.28078842,400.0094604,1798.663086,99.92555237
5,08:44:39,20230824,BNL19776,NO,0.904706258,38363.98904,130.3984587,1.920852178,31.27600098,32.10048676,174.9698486,173.4159698,27.7334938,28.8358326,62.87462234,400.0058289,1798.839722,99.92626953
6,08:46:37,20230824,BNL19776,NO,0.504088356,45079.42222,102.1943312,1.929084343,30.61340141,32.2517662,124.8765717,123.9547119,27.86895752,29.16690254,66.04451752,399.9961548,1799.779663,99.92380524
7,08:48:26,20230824,BNL19776,NO,-0.190269124,57935.08174,73.413411,1.759262768,30.96800804,31.74167442,69.98764038,70.16365814,27.97352219,29.48672104,65.43067169,399.9840088,1799.027832,99.92446899
8,08:49:48,20230824,BNL19776,NO,-0.508921476,65326.60509,61.80037633,1.771044971,31.16396523,31.88183022,50.07088089,50.74467087,28.03038406,29.74373817,65.26946259,399.991272,1799.261108,99.92668152
9,08:51:39,20230824,BNL19776,YES,5.997889085,75053.15927,284.1830903,1.752476689,31.19388962,31.92283821,435.105835,425.257843,28.09877968,30.03989792,65.80721283,399.9947815,1798.596924,99.92681885
10,08:53:46,20230824,BNL19776,YES,5.795849823,78318.67019,294.054139,1.692659449,30.941782,31.74048805,434.9077759,425.3570862,28.19630623,30.14997673,67.00282288,399.9966125,1799.736206,99.92484283
11,08:55:08,20230824,BNL19776,NO,5.316778435,63845.3688,279.9881006,1.795824895,30.43654823,32.06384277,435.0491333,426.3272705,28.28785515,29.98680687,68.5949707,400.0002747,1799.246338,99.92862701
12,08:56:30,20230824,BNL19776,NO,5.535095168,50217.77808,275.7458652,1.802394327,30.34218216,31.98108292,474.8244324,465.8748474,28.34843445,29.69595146,68.30014038,400.0021667,1799.27417,99.93209076
13,08:58:03,20230824,BNL19776,NO,6.557917837,38319.39541,371.6616168,1.815148564,30.30850029,31.94759941,674.8223267,664.2737427,28.43853378,29.47841835,67.92966461,400.001709,1799.009644,99.93041229
14,09:00:07,20230824,BNL19776,NO,6.219335743,30817.06872,445.7721417,1.785504518,30.99225998,31.78533936,800.0144653,790.0144653,28.51412582,29.33876038,65.0169754,400.0072021,1799.020386,99.93154907
15,09:02:47,20230824,BNL19776,NO,5.577277379,17053.87203,442.4466374,1.910823829,30.01708984,32.19098663,1000.060425,991.1932373,28.68934441,29.18038177,68.37917328,400.0033875,1799.435669,99.93431091
16,09:06:35,20230824,BNL19776,NO,5.992313571,12339.59764,581.3281399,1.797974205,29.98353195,31.77911949,1400.165161,1390.697754,28.86166763,29.19632149,68.54901123,400.0205688,1799.448975,99.93502045
17,09:08:21,20230824,BNL19776,NO,5.73851289,10596.77884,880.9863274,1.836663551,30.14236069,31.94455719,1800.192627,1791.043701,28.95969963,29.25349426,68.05995178,400.0418091,1798.711426,99.93525696
18,09:11:03,20230824,BNL19776,YES,0.712809306,11320.92148,321.4294585,1.775281804,30.86466217,31.779459,434.8722839,433.667572,29.12080765,29.42404747,65.68520355,399.9977722,1799.713867,99.93588257
1,11:31:35,20230824,BNL19777,YES,2.94080956,27676.71347,250.5479274,1.414559195,30.5213356,32.98200989,434.6997375,430.0271912,35.7875824,36.37421799,82.74912262,400.041687,1799.66626,99.86312866
2,12:21:25,20230824,BNL19777,NO,12.40696314,133878.3649,256.1417849,1.54964207,31.15776443,33.91054916,435.0660706,419.1368408,35.34703064,37.74817276,82.74752808,500.1684265,1800.304565,99.78672028
3,12:22:47,20230824,BNL19777,NO,7.510703871,139194.3495,194.2399931,1.510986571,31.64445305,33.79568481,300.0466309,290.3040161,35.36665726,37.79606247,80.58913422,500.1775513,1799.772217,99.78371429
4,12:24:09,20230824,BNL19777,NO,5.933772284,138698.4752,165.8616928,1.526999217,31.8639164,33.87321472,250.1109924,242.3761139,35.41798401,37.86513138,79.73829651,500.1489868,1799.250244,99.78416443
5,12:25:31,20230824,BNL19777,NO,3.633626839,143404.8424,124.3090193,1.528521921,31.88607979,33.93006516,175.1675568,170.3610077,35.4920311,38.02070618,79.96157074,500.1854858,1800.288208,99.77932739
6,12:26:53,20230824,BNL19777,NO,1.744679118,151792.3603,100.6592532,1.504581026,31.88542938,33.9170723,125.1218719,122.6939163,35.59366226,38.22051239,80.38782501,500.1829529,1798.724121,99.78315735
7,12:28:15,20230824,BNL19777,NO,-0.239303312,162769.3907,70.79746496,1.482762063,31.88703918,33.89814377,69.98558044,70.07112122,35.61833191,38.38409042,80.72199249,500.1526489,1799.756592,99.78004456
8,12:29:37,20230824,BNL19777,NO,-0.808927561,174740.0323,57.33311996,1.465401709,31.90131569,33.9107666,50.04145432,50.85726166,35.67408371,38.59661484,81.10119629,500.1580811,1798.645752,99.7774353
